"REF","LIS_TEST_LABEL","INSTRUMENT_TEST_CODE","DESCRIP","M_REF","DAY_PRIORITY","NIGHT_PRIORITY","HOLIDAY_PRIORITY","CALCULATED","ON_HOLD","GRP_REF","REF_1","LK_USER_REF","CODE","NAME","CONNECTED","DRIVER_CLASS_NAME","PROPERTIES_FILE_PATH","MODE_O","WAIT_FOR_RESULT_CONFIRMATION","ON_HOLD_1","DLY_DB_SAMPLES_2SEND","DLY_SAMPLE_DISP_REFRESH","DLY_FOR_RESERVE_RETRY","DLY_FOR_RETRY_LATER","DLY_FOR_TIME_OUT","COM_PORT","COM_BAUDE_RATE","COM_PARITY","COM_DATA_BITS","COM_STOP_BIT","IS_EMUL","RELATED_INSTR","PORT","M_REF_1"
229,"600","HbA2","HbA2",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
230,"601","HbF","HbF",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
231,"605","ALPHA 2","ALPHA 2",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
232,"604","ALPHA 1","ALPHA 1",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
233,"602","HbA","HbA",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
234,"603","ALBUMINE","ALBUMINE",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
235,"606","BETA","BETA",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
236,"607","GAMMA","GAMMA",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
237,"614","GAMMA(g/l)","GAMMA(g/l)",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
238,"613","BETA(g/l)","BETA(g/l)",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
239,"610","ALBUMINE(g/l)","ALBUMINE(g/l)",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
240,"611","ALPHA 1(g/l)","ALPHA 1(g/l)",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
241,"612","ALPHA 2(g/l)","ALPHA 2(g/l)",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
242,"615","A/G","A/G",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
243,"616","PT","PT",18,1,1,1,0,0,0,18,0,"JUNIOR24","JUNIOR24",0,"b01.l3.drivers.helena.junior24.Junior24Driver","",1,0,1,10000,10000,2000,2000,30000,"COM19",1200,0,8,2,0,"",8819,1
244,"700","14","FIbMFU",323,1,2,1,0,0,0,323,0,"BCS2","BCS2",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6900",9600,0,8,1,0,"",8853,1
245,"702","12","PT1.%.TS",323,1,2,1,0,0,0,323,0,"BCS2","BCS2",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6900",9600,0,8,1,0,"",8853,1
246,"701","10","PT1.s.TS",323,1,2,1,0,0,0,323,0,"BCS2","BCS2",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6900",9600,0,8,1,0,"",8853,1
247,"703","11","PT1.INRC",323,1,2,1,0,0,0,323,0,"BCS2","BCS2",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6900",9600,0,8,1,0,"",8853,1
248,"707","13","aPTT.PSL",323,1,2,1,0,0,0,323,0,"BCS2","BCS2",1,"b01.l3.drivers.dadeBehring.bcs.BCSDriver","",1,0,0,10000,10000,2000,2000,30000,"6900",9600,0,8,1,0,"",8853,1
249,"409","798","CHOL",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
250,"414","668","GLU",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
252,"401","478","NH3",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
253,"402","566","AMYL",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
254,"403","734","DBIL",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
255,"405","699","Ca",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
256,"404","711","TBIL",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
257,"407","763","CO2",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
258,"408","991","Cl",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
259,"410","57","CPK",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
260,"411","36","CK-MB",16,2,2,2,0,0,0,16,0,"HIT-912E","HITACHI 912E",0,"b01.l3.drivers.hitachi.hitachi912.Hitachi912Driver","",1,0,1,10000,10000,2000,2000,30000,"COM1799",9600,0,8,1,0,"",0,1
261,"412","452","CREA",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
262,"415","480","GGT",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
264,"419","661","FE",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
265,"420","964","TIBC",63,2,2,2,1,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
266,"421","80","LDH",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
267,"422","733","LIPAS",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
268,"423","435","HDLC3",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
269,"424","35","LDL",16,2,2,2,0,0,0,16,0,"HIT-912E","HITACHI 912E",0,"b01.l3.drivers.hitachi.hitachi912.Hitachi912Driver","",1,0,1,10000,10000,2000,2000,30000,"COM1799",9600,0,8,1,0,"",0,1
271,"426","45","LPA",83,2,2,2,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
272,"427","688","MG",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
273,"428","158","ALP",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
274,"429","675","PHOS",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
275,"431","679","TP",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
276,"432","413","ALB",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
277,"433","962","A/G",63,2,2,2,1,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
278,"435","587","GOT",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
279,"436","685","GPT",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
280,"437","187","TRANS",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
281,"438","781","TG",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
282,"440","419","UREA",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
283,"442","36","C3c",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
284,"443","32","C4",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
285,"444","210","CRP",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
286,"471","465","IGM",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
287,"472","674","IGG",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
288,"473","458","IGA",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
289,"475","37","ASLO",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
290,"441","700","UA",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
292,"434","989","Na",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
293,"430","990","K",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
299,"400","41","M ALB",16,3,3,3,0,0,0,16,0,"HIT-912E","HITACHI 912E",0,"b01.l3.drivers.hitachi.hitachi912.Hitachi912Driver","",1,0,1,10000,10000,2000,2000,30000,"COM1799",9600,0,8,1,0,"",0,1
296,"480","40","TP",16,2,2,2,0,0,0,16,0,"HIT-912E","HITACHI 912E",0,"b01.l3.drivers.hitachi.hitachi912.Hitachi912Driver","",1,0,1,10000,10000,2000,2000,30000,"COM1799",9600,0,8,1,0,"",0,1
297,"480","708","TP",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
320,"453","130","PRL",11,2,2,2,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
380,"41","668","Vanco_2",1,1,1,1,0,0,0,1,0,"AXSYM","AXSYM",0,"b01.l3.drivers.horiba.pentraML.PentraMLDriver","",1,0,1,10000,10000,500,2000,30000,"COM130",9600,0,8,1,0,"",0,1
681,"489","510","Calcitonine",11,1,1,1,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
833,"463","772","RPHNY",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
868,"464","415","THEO",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
830,"800","17","RA",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
888,"462","508","PHENO",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
832,"496","222","B-MicroGlob",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
949,"42","RET#","RET#",7,1,1,1,0,0,0,7,0,"PENTRA-ML","PENTRA-ML",0,"b01.l3.drivers.horiba.yumizenP8000.YumizenP8000Driver","",1,0,1,10000,10000,500,2000,30000,"10002",9600,0,8,1,0,"",8812,1
950,"43","RET%","RET%",7,1,1,1,0,0,0,7,0,"PENTRA-ML","PENTRA-ML",0,"b01.l3.drivers.horiba.yumizenP8000.YumizenP8000Driver","",1,0,1,10000,10000,500,2000,30000,"10002",9600,0,8,1,0,"",8812,1
298,"107","3","AFP",10,2,2,2,0,0,0,10,0,"ARCHITECT","ARCHITECT",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM16",9600,0,8,1,0,"",8816,1
500,"714","FreePS","Protein S",143,2,2,2,0,0,0,143,0,"INFINITY","INFINITY",1,"b01.l3.drivers.roches.cobas.infinity.CobasInfinityDriver","",1,0,0,10000,10000,2000,2000,30000,"6600",9600,0,8,1,0,"",8846,1
641,"487","890","GH",11,1,1,1,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
908,"801","673","IgG - CSF",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
909,"802","965","IgG Calc -CSF",83,1,1,1,1,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
989,"498","707","Ceruloplasmin",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1069,"118","370","EBV IgM",103,1,1,1,0,0,0,103,0,"ARCHIT_PLS","ARCHITECT PLUS",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM24",9600,0,8,1,0,"",8815,1
1089,"119","369","EBV IgG",103,1,1,1,0,0,0,103,0,"ARCHIT_PLS","ARCHITECT PLUS",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM24",9600,0,8,1,0,"",8815,1
1090,"120","561","TPHA",10,1,1,1,0,0,0,10,0,"ARCHITECT","ARCHITECT",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM16",9600,0,8,1,0,"",8816,1
1109,"400","253","M ALB",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1110,"427","688","MG",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1129,"405","699","Ca",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1130,"409","798","CHOL",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1131,"407","763","CO2",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1132,"415","480","GGT",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1133,"414","668","GLU",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1134,"481","47","Lactate",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1135,"435","587","GOT",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1136,"412","452","CREA",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1138,"433","962","A/G",83,1,1,1,1,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1149,"497","136","Lithium",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1141,"502","689","MG-UR",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1142,"502","689","MG-UR",63,2,2,2,0,0,0,63,0,"COBAS-C311","COBAS-C311",0,"b01.l3.drivers.roches.cobas.c311.CobasC311Driver","",1,0,1,10000,10000,2000,2000,30000,"COM170",9600,0,8,1,0,"",0,1
1169,"496","222","B-MicroGlob",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1170,"491","283","KAPPA",83,2,2,2,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1171,"492","284","LAMBDA",83,2,2,2,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1172,"493","966","KAPPA/LAMBDA",83,2,2,2,1,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1189,"121","260","TG",62,1,1,1,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
1249,"503","403","D Dimer",83,1,1,1,0,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1250,"504","967","D Dimer Calc",83,1,1,1,1,0,0,83,0,"COBAS-C501","COBAS-C501",0,"b01.l3.drivers.roches.cobas.cobas501.Cobas501Driver","",1,0,1,10000,10000,2000,2000,30000,"COM27",9600,0,8,1,0,"",8827,1
1269,"310","639","HIV",10,1,1,1,0,0,0,10,0,"ARCHITECT","ARCHITECT",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM16",9600,0,8,1,0,"",8816,1
1351,"118","370","EBV IgM",10,2,2,2,0,0,0,10,0,"ARCHITECT","ARCHITECT",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM16",9600,0,8,1,0,"",8816,1
1352,"119","369","EBV IgG",10,2,2,2,0,0,0,10,0,"ARCHITECT","ARCHITECT",0,"b01.l3.drivers.abbott.architect.ArchitectDriver","",1,0,1,10000,10000,2000,2000,30000,"COM16",9600,0,8,1,0,"",8816,1
1392,"51","10","HE4",11,1,1,1,0,0,0,11,0,"ELECSYS","ELECSYS",0,"b01.l3.drivers.hitachi.elecsys2010.ElecsysDriver","",1,0,1,10000,10000,2000,2000,30000,"COM14",9600,0,8,1,0,"",8814,1
1393,"51","10","HE4",62,2,2,2,0,0,0,62,0,"COBAS-E411","COBAS-E411",0,"b01.l3.drivers.roches.cobas.e411.CobasE411Driver","",1,0,1,10000,10000,2000,2000,30000,"COM25",9600,0,8,1,0,"",8825,1
